Year MO DY HR MN BOUH
2013 04 09 04 51 20831.31
2013 04 09 04 52 20830.66
2013 04 09 04 53 20830.39
2013 04 09 04 54 20830.19
2013 04 09 04 55 20829.78
2013 04 09 04 56 20829.62
2013 04 09 04 57 20829.51
2013 04 09 04 58 20829.42
2013 04 09 04 59 20829.44
2013 04 09 05 00 20829.71
2013 04 09 05 01 20829.60
2013 04 09 05 02 20829.40
2013 04 09 05 03 20829.88
2013 04 09 05 04 20830.43
2013 04 09 05 05 20831.01
2013 04 09 05 06 20830.04
2013 04 09 05 07 20830.87
2013 04 09 05 08 20829.96
2013 04 09 05 09 20830.17
2013 04 09 05 10 20829.85
2013 04 09 05 11 20829.94
2013 04 09 05 12 20830.00
2013 04 09 05 13 20829.64
2013 04 09 05 14 20829.38
2013 04 09 05 15 20828.90
2013 04 09 05 16 20828.86
2013 04 09 05 17 20828.76
2013 04 09 05 18 20829.19
2013 04 09 05 19 20829.67
2013 04 09 05 20 20830.01
2013 04 09 05 21 20830.26
2013 04 09 05 22 20830.83
2013 04 09 05 23 20831.80
2013 04 09 05 24 20831.62
2013 04 09 05 25 20832.67
2013 04 09 05 26 20832.61
2013 04 09 05 27 20832.75
2013 04 09 05 28 20832.87
2013 04 09 05 29 20833.10
2013 04 09 05 30 20833.34
2013 04 09 05 31 20833.31
2013 04 09 05 32 20833.34
2013 04 09 05 33 20833.46
2013 04 09 05 34 20833.45
2013 04 09 05 35 20833.69
2013 04 09 05 36 20833.93
2013 04 09 05 37 20833.92
2013 04 09 05 38 20834.00
2013 04 09 05 39 20833.76
2013 04 09 05 40 20833.77
2013 04 09 05 41 20833.78
2013 04 09 05 42 20833.85
2013 04 09 05 43 20833.91
2013 04 09 05 44 20833.94
2013 04 09 05 45 20834.10
2013 04 09 05 46 20834.25
2013 04 09 05 47 20834.53
2013 04 09 05 48 20834.79
2013 04 09 05 49 20834.64
2013 04 09 05 50 20833.96
2013 04 09 05 51 20833.86
2013 04 09 05 52 20834.41
2013 04 09 05 53 20834.46
2013 04 09 05 54 20834.26
2013 04 09 05 55 20833.89
2013 04 09 05 56 20832.88
2013 04 09 05 57 20832.17
2013 04 09 05 58 20832.19
2013 04 09 05 59 20832.31
2013 04 09 06 00 20832.24
2013 04 09 06 01 20832.27
2013 04 09 06 02 20832.23
2013 04 09 06 03 20832.01
2013 04 09 06 04 20831.84
2013 04 09 06 05 20831.68
2013 04 09 06 06 20831.50
2013 04 09 06 07 20831.82
2013 04 09 06 08 20831.34
2013 04 09 06 09 20830.89
2013 04 09 06 10 20830.71
2013 04 09 06 11 20830.56
2013 04 09 06 12 20830.39
2013 04 09 06 13 20830.23
2013 04 09 06 14 20829.83
2013 04 09 06 15 20829.58
2013 04 09 06 16 20829.39
2013 04 09 06 17 20829.22
2013 04 09 06 18 20829.27
2013 04 09 06 19 20829.50
2013 04 09 06 20 20829.59
2013 04 09 06 21 20829.49
2013 04 09 06 22 20829.25
2013 04 09 06 23 20829.13
2013 04 09 06 24 20828.96
2013 04 09 06 25 20828.93
2013 04 09 06 26 20829.01
2013 04 09 06 27 20829.22
2013 04 09 06 28 20829.25
2013 04 09 06 29 20829.23
2013 04 09 06 30 20829.28
2013 04 09 06 31 20829.30
2013 04 09 06 32 20829.35
2013 04 09 06 33 20829.42
2013 04 09 06 34 20829.56
2013 04 09 06 35 20829.70
2013 04 09 06 36 20829.77
2013 04 09 06 37 20829.75
2013 04 09 06 38 20829.75
2013 04 09 06 39 20829.67
2013 04 09 06 40 20829.68
2013 04 09 06 41 20829.69
2013 04 09 06 42 20829.74
2013 04 09 06 43 20830.07
2013 04 09 06 44 20830.45
2013 04 09 06 45 20830.84
2013 04 09 06 46 20830.90
2013 04 09 06 47 20830.93
2013 04 09 06 48 20831.05
2013 04 09 06 49 20831.22
2013 04 09 06 50 20831.45
2013 04 09 06 51 20831.54
2013 04 09 06 52 20831.29
2013 04 09 06 53 20831.17
2013 04 09 06 54 20831.09
2013 04 09 06 55 20831.03
2013 04 09 06 56 20831.11
2013 04 09 06 57 20830.88
2013 04 09 06 58 20830.71
2013 04 09 06 59 20830.54
2013 04 09 07 00 20830.46
2013 04 09 07 01 20830.56
2013 04 09 07 02 20830.83
2013 04 09 07 03 20831.03
2013 04 09 07 04 20831.09
2013 04 09 07 05 20831.22
2013 04 09 07 06 20831.32
2013 04 09 07 07 20831.46
2013 04 09 07 08 20831.59
2013 04 09 07 09 20831.59
2013 04 09 07 10 20831.51
2013 04 09 07 11 20831.54
2013 04 09 07 12 20831.50
2013 04 09 07 13 20831.43
2013 04 09 07 14 20831.46
2013 04 09 07 15 20831.37
2013 04 09 07 16 20831.17
2013 04 09 07 17 20831.00
2013 04 09 07 18 20830.85
2013 04 09 07 19 20830.70
2013 04 09 07 20 20830.61
2013 04 09 07 21 20830.53
2013 04 09 07 22 20830.52
2013 04 09 07 23 20830.58
2013 04 09 07 24 20830.51
2013 04 09 07 25 20830.48
2013 04 09 07 26 20830.37
2013 04 09 07 27 20830.10
2013 04 09 07 28 20829.98
2013 04 09 07 29 20829.84
2013 04 09 07 30 20829.71
2013 04 09 07 31 20829.72
2013 04 09 07 32 20829.69
2013 04 09 07 33 20829.71
2013 04 09 07 34 20829.83
2013 04 09 07 35 20829.97
2013 04 09 07 36 20830.04
2013 04 09 07 37 20830.19
2013 04 09 07 38 20830.16
2013 04 09 07 39 20830.28
2013 04 09 07 40 20830.35
2013 04 09 07 41 20830.48
2013 04 09 07 42 20830.69
2013 04 09 07 43 20830.73
2013 04 09 07 44 20830.84
2013 04 09 07 45 20830.81
2013 04 09 07 46 20830.80
2013 04 09 07 47 20830.72
2013 04 09 07 48 20830.70
2013 04 09 07 49 20830.73
2013 04 09 07 50 20830.67
2013 04 09 07 51 20830.66
2013 04 09 07 52 20830.60
2013 04 09 07 53 20830.55
2013 04 09 07 54 20830.51
2013 04 09 07 55 20830.53
2013 04 09 07 56 20830.63
2013 04 09 07 57 20830.63
2013 04 09 07 58 20830.69
2013 04 09 07 59 20830.74
2013 04 09 08 00 20830.88
2013 04 09 08 01 20831.29
2013 04 09 08 02 20831.24
2013 04 09 08 03 20831.30
2013 04 09 08 04 20831.96
2013 04 09 08 05 20832.23
2013 04 09 08 06 20832.67
2013 04 09 08 07 20833.15
2013 04 09 08 08 20832.70
2013 04 09 08 09 20834.37
2013 04 09 08 10 20833.39
2013 04 09 08 11 20834.18
2013 04 09 08 12 20834.59
2013 04 09 08 13 20834.08
2013 04 09 08 14 20834.53
2013 04 09 08 15 20834.62
2013 04 09 08 16 20834.18
2013 04 09 08 17 20834.37
2013 04 09 08 18 20834.28
2013 04 09 08 19 20834.21
2013 04 09 08 20 20834.45
2013 04 09 08 21 20833.79
2013 04 09 08 22 20834.42
2013 04 09 08 23 20834.12
2013 04 09 08 24 20834.10
2013 04 09 08 25 20833.91
2013 04 09 08 26 20833.79
2013 04 09 08 27 20833.73
2013 04 09 08 28 20833.56
2013 04 09 08 29 20833.63
2013 04 09 08 30 20833.28
2013 04 09 08 31 20832.92
2013 04 09 08 32 20832.44
2013 04 09 08 33 20832.22
2013 04 09 08 34 20832.17
2013 04 09 08 35 20832.14
2013 04 09 08 36 20831.93
2013 04 09 08 37 20831.70
2013 04 09 08 38 20831.69
2013 04 09 08 39 20831.37
2013 04 09 08 40 20831.20
2013 04 09 08 41 20831.11
2013 04 09 08 42 20830.91
2013 04 09 08 43 20830.86
2013 04 09 08 44 20830.88
2013 04 09 08 45 20830.92
2013 04 09 08 46 20830.92
2013 04 09 08 47 20831.02
2013 04 09 08 48 20831.15
2013 04 09 08 49 20831.31
2013 04 09 08 50 20831.50
2013 04 09 08 51 20831.73
2013 04 09 08 52 20832.04
2013 04 09 08 53 20832.34
2013 04 09 08 54 20832.44
2013 04 09 08 55 20832.90
2013 04 09 08 56 20833.05
2013 04 09 08 57 20833.44
2013 04 09 08 58 20833.70
2013 04 09 08 59 20833.83
2013 04 09 09 00 20834.51
2013 04 09 09 01 20834.79
2013 04 09 09 02 20834.66
2013 04 09 09 03 20834.54
2013 04 09 09 04 20834.13
2013 04 09 09 05 20833.86
2013 04 09 09 06 20833.70
2013 04 09 09 07 20833.58
2013 04 09 09 08 20833.40
2013 04 09 09 09 20833.12
2013 04 09 09 10 20832.74
2013 04 09 09 11 20832.37
2013 04 09 09 12 20832.33
2013 04 09 09 13 20832.31
2013 04 09 09 14 20832.17
2013 04 09 09 15 20832.53
2013 04 09 09 16 20832.62
2013 04 09 09 17 20832.61
2013 04 09 09 18 20833.19
2013 04 09 09 19 20833.16
2013 04 09 09 20 20833.29
2013 04 09 09 21 20833.42
2013 04 09 09 22 20833.59
2013 04 09 09 23 20833.68
2013 04 09 09 24 20833.71
2013 04 09 09 25 20833.83
2013 04 09 09 26 20833.94
2013 04 09 09 27 20833.80
2013 04 09 09 28 20834.12
2013 04 09 09 29 20834.25
2013 04 09 09 30 20834.54
2013 04 09 09 31 20834.55
2013 04 09 09 32 20835.52
2013 04 09 09 33 20836.93
2013 04 09 09 34 20837.59
2013 04 09 09 35 20838.28
2013 04 09 09 36 20839.35
2013 04 09 09 37 20840.13
2013 04 09 09 38 20840.92
2013 04 09 09 39 20841.53
2013 04 09 09 40 20842.05
2013 04 09 09 41 20841.84
2013 04 09 09 42 20841.98
2013 04 09 09 43 20841.57
2013 04 09 09 44 20841.32
2013 04 09 09 45 20840.62
2013 04 09 09 46 20840.12
2013 04 09 09 47 20839.56
2013 04 09 09 48 20839.09
2013 04 09 09 49 20838.68
2013 04 09 09 50 20838.34
2013 04 09 09 51 20838.07
2013 04 09 09 52 20837.89
2013 04 09 09 53 20837.74
2013 04 09 09 54 20837.63
2013 04 09 09 55 20837.52
2013 04 09 09 56 20837.58
2013 04 09 09 57 20837.31
2013 04 09 09 58 20837.18
2013 04 09 09 59 20837.02
2013 04 09 10 00 20836.69
2013 04 09 10 01 20836.12
2013 04 09 10 02 20835.61
2013 04 09 10 03 20835.29
2013 04 09 10 04 20835.12
2013 04 09 10 05 20834.90
2013 04 09 10 06 20834.59
2013 04 09 10 07 20834.29
2013 04 09 10 08 20834.13
2013 04 09 10 09 20834.18
2013 04 09 10 10 20834.07
2013 04 09 10 11 20833.34
2013 04 09 10 12 20832.82
2013 04 09 10 13 20832.62
2013 04 09 10 14 20831.99
2013 04 09 10 15 20831.56
2013 04 09 10 16 20831.36
2013 04 09 10 17 20831.28
2013 04 09 10 18 20831.71
2013 04 09 10 19 20831.75
2013 04 09 10 20 20832.00
2013 04 09 10 21 20832.13
2013 04 09 10 22 20832.52
2013 04 09 10 23 20832.91
2013 04 09 10 24 20833.20
2013 04 09 10 25 20833.27
2013 04 09 10 26 20833.32
2013 04 09 10 27 20833.27
2013 04 09 10 28 20833.42
2013 04 09 10 29 20833.58
2013 04 09 10 30 20833.59
2013 04 09 10 31 20833.46
2013 04 09 10 32 20833.33
2013 04 09 10 33 20833.42
2013 04 09 10 34 20833.67
2013 04 09 10 35 20833.91
2013 04 09 10 36 20834.43
2013 04 09 10 37 20834.86
2013 04 09 10 38 20835.24
2013 04 09 10 39 20835.35
2013 04 09 10 40 20835.26
2013 04 09 10 41 20835.13
2013 04 09 10 42 20834.82
2013 04 09 10 43 20834.43
2013 04 09 10 44 20833.87
2013 04 09 10 45 20833.77
2013 04 09 10 46 20833.31
2013 04 09 10 47 20832.79
2013 04 09 10 48 20832.63
2013 04 09 10 49 20832.50
2013 04 09 10 50 20832.51
2013 04 09 10 51 20832.20
2013 04 09 10 52 20831.98
2013 04 09 10 53 20831.56
2013 04 09 10 54 20831.18
2013 04 09 10 55 20831.07
2013 04 09 10 56 20831.10
2013 04 09 10 57 20830.97
2013 04 09 10 58 20830.97
2013 04 09 10 59 20831.02
2013 04 09 11 00 20831.09
2013 04 09 11 01 20831.10
2013 04 09 11 02 20831.06
2013 04 09 11 03 20831.14
2013 04 09 11 04 20831.17
2013 04 09 11 05 20831.37
2013 04 09 11 06 20831.39
2013 04 09 11 07 20831.26
2013 04 09 11 08 20831.29
2013 04 09 11 09 20831.36
2013 04 09 11 10 20831.40
2013 04 09 11 11 20831.23
2013 04 09 11 12 20831.21
2013 04 09 11 13 20831.18
2013 04 09 11 14 20831.20
2013 04 09 11 15 20831.29
2013 04 09 11 16 20831.39
2013 04 09 11 17 20831.46
2013 04 09 11 18 20831.65
2013 04 09 11 19 20831.68
2013 04 09 11 20 20831.66
2013 04 09 11 21 20831.65
2013 04 09 11 22 20831.67
2013 04 09 11 23 20831.62
2013 04 09 11 24 20831.71
2013 04 09 11 25 20831.73
2013 04 09 11 26 20831.78
2013 04 09 11 27 20831.67
2013 04 09 11 28 20831.63
2013 04 09 11 29 20831.56
2013 04 09 11 30 20831.47
2013 04 09 11 31 20831.50
2013 04 09 11 32 20831.58
2013 04 09 11 33 20831.72
2013 04 09 11 34 20831.79
2013 04 09 11 35 20831.85
2013 04 09 11 36 20832.03
2013 04 09 11 37 20832.22
2013 04 09 11 38 20832.53
2013 04 09 11 39 20832.60
2013 04 09 11 40 20832.68
2013 04 09 11 41 20832.93
2013 04 09 11 42 20832.94
2013 04 09 11 43 20832.99
2013 04 09 11 44 20832.94
2013 04 09 11 45 20832.89
2013 04 09 11 46 20832.81
2013 04 09 11 47 20832.72
2013 04 09 11 48 20832.79
2013 04 09 11 49 20832.64
2013 04 09 11 50 20832.62
2013 04 09 11 51 20832.74
2013 04 09 11 52 20832.36
2013 04 09 11 53 20832.12
2013 04 09 11 54 20831.96
2013 04 09 11 55 20831.98
2013 04 09 11 56 20832.00
2013 04 09 11 57 20831.91
2013 04 09 11 58 20831.76
2013 04 09 11 59 20831.62
2013 04 09 12 00 20831.61
2013 04 09 12 01 20831.68
2013 04 09 12 02 20831.75
2013 04 09 12 03 20831.79
2013 04 09 12 04 20831.81
2013 04 09 12 05 20831.84
2013 04 09 12 06 20831.97
2013 04 09 12 07 20831.97
2013 04 09 12 08 20832.03
2013 04 09 12 09 20832.03
2013 04 09 12 10 20832.16
2013 04 09 12 11 20832.26
2013 04 09 12 12 20832.25
2013 04 09 12 13 20832.23
2013 04 09 12 14 20832.21
2013 04 09 12 15 20832.18
2013 04 09 12 16 20832.06
2013 04 09 12 17 20832.04
2013 04 09 12 18 20831.98
2013 04 09 12 19 20832.00
2013 04 09 12 20 20831.99
2013 04 09 12 21 20831.99
2013 04 09 12 22 20832.05
2013 04 09 12 23 20832.07
2013 04 09 12 24 20832.07
2013 04 09 12 25 20832.04
2013 04 09 12 26 20832.07
2013 04 09 12 27 20832.10
2013 04 09 12 28 20832.15
2013 04 09 12 29 20832.19
2013 04 09 12 30 20832.24
2013 04 09 12 31 20832.22
2013 04 09 12 32 20832.27
2013 04 09 12 33 20832.35
2013 04 09 12 34 20832.57
2013 04 09 12 35 20832.68
2013 04 09 12 36 20832.79
2013 04 09 12 37 20832.92
2013 04 09 12 38 20832.98
2013 04 09 12 39 20833.08
2013 04 09 12 40 20833.13
2013 04 09 12 41 20833.12
2013 04 09 12 42 20833.08
2013 04 09 12 43 20833.04
2013 04 09 12 44 20832.98
2013 04 09 12 45 20832.95
2013 04 09 12 46 20833.00
2013 04 09 12 47 20833.00
2013 04 09 12 48 20833.04
2013 04 09 12 49 20833.10
2013 04 09 12 50 20833.18
2013 04 09 12 51 20833.20
2013 04 09 12 52 20833.14
2013 04 09 12 53 20833.15
2013 04 09 12 54 20833.14
2013 04 09 12 55 20833.17
2013 04 09 12 56 20833.24
2013 04 09 12 57 20833.31
2013 04 09 12 58 20833.35
2013 04 09 12 59 20833.39
2013 04 09 13 00 20833.40
2013 04 09 13 01 20833.40
2013 04 09 13 02 20833.48
2013 04 09 13 03 20833.51
2013 04 09 13 04 20833.51
2013 04 09 13 05 20833.48
2013 04 09 13 06 20833.50
2013 04 09 13 07 20833.50
2013 04 09 13 08 20833.51
2013 04 09 13 09 20833.50
2013 04 09 13 10 20833.52
2013 04 09 13 11 20833.54
2013 04 09 13 12 20833.51
2013 04 09 13 13 20833.47
2013 04 09 13 14 20833.50
2013 04 09 13 15 20833.47
2013 04 09 13 16 20833.49
2013 04 09 13 17 20833.47
2013 04 09 13 18 20833.42
2013 04 09 13 19 20833.30
2013 04 09 13 20 20833.14
2013 04 09 13 21 20833.04
2013 04 09 13 22 20833.00
2013 04 09 13 23 20832.95
2013 04 09 13 24 20832.90
2013 04 09 13 25 20832.82
2013 04 09 13 26 20832.75
2013 04 09 13 27 20832.68
2013 04 09 13 28 20832.60
2013 04 09 13 29 20832.49
2013 04 09 13 30 20832.56
2013 04 09 13 31 20832.60
2013 04 09 13 32 20832.73
2013 04 09 13 33 20832.77
2013 04 09 13 34 20832.79
2013 04 09 13 35 20832.84
2013 04 09 13 36 20832.83
2013 04 09 13 37 20832.81
2013 04 09 13 38 20832.71
2013 04 09 13 39 20832.57
2013 04 09 13 40 20832.45
2013 04 09 13 41 20832.31
2013 04 09 13 42 20832.11
2013 04 09 13 43 20831.97
2013 04 09 13 44 20831.90
2013 04 09 13 45 20831.88
2013 04 09 13 46 20831.88
2013 04 09 13 47 20831.75
2013 04 09 13 48 20831.70
2013 04 09 13 49 20831.66
2013 04 09 13 50 20831.53
2013 04 09 13 51 20831.53
2013 04 09 13 52 20831.41
2013 04 09 13 53 20831.41
2013 04 09 13 54 20831.40
2013 04 09 13 55 20831.40
2013 04 09 13 56 20831.53
2013 04 09 13 57 20831.64
2013 04 09 13 58 20831.62
2013 04 09 13 59 20831.58
2013 04 09 14 00 20831.50
2013 04 09 14 01 20831.42
2013 04 09 14 02 20831.37
2013 04 09 14 03 20831.29
2013 04 09 14 04 20831.16
2013 04 09 14 05 20831.10
2013 04 09 14 06 20830.98
2013 04 09 14 07 20830.92
2013 04 09 14 08 20830.83
2013 04 09 14 09 20830.70
2013 04 09 14 10 20830.58
2013 04 09 14 11 20830.40
2013 04 09 14 12 20830.30
2013 04 09 14 13 20830.18
2013 04 09 14 14 20830.09
2013 04 09 14 15 20830.11
2013 04 09 14 16 20830.09
2013 04 09 14 17 20830.03
2013 04 09 14 18 20829.99
2013 04 09 14 19 20829.92
2013 04 09 14 20 20829.81
2013 04 09 14 21 20829.86
2013 04 09 14 22 20829.90
2013 04 09 14 23 20829.88
2013 04 09 14 24 20829.85
2013 04 09 14 25 20829.67
2013 04 09 14 26 20829.45
2013 04 09 14 27 20829.09
2013 04 09 14 28 20828.62
2013 04 09 14 29 20828.55
2013 04 09 14 30 20828.31
2013 04 09 14 31 20828.08
2013 04 09 14 32 20828.03
2013 04 09 14 33 20827.82
2013 04 09 14 34 20827.69
2013 04 09 14 35 20827.55
2013 04 09 14 36 20827.37
2013 04 09 14 37 20827.34
2013 04 09 14 38 20827.14
2013 04 09 14 39 20827.25
2013 04 09 14 40 20826.95
2013 04 09 14 41 20826.81
2013 04 09 14 42 20826.71
2013 04 09 14 43 20826.76
2013 04 09 14 44 20826.89
2013 04 09 14 45 20826.68
2013 04 09 14 46 20826.69
2013 04 09 14 47 20826.73
2013 04 09 14 48 20826.83
2013 04 09 14 49 20827.01
2013 04 09 14 50 20826.77
2013 04 09 14 51 20826.47
2013 04 09 14 52 20825.69
2013 04 09 14 53 20825.29
2013 04 09 14 54 20825.51
2013 04 09 14 55 20825.06
2013 04 09 14 56 20824.89
2013 04 09 14 57 20824.83
2013 04 09 14 58 20824.71
2013 04 09 14 59 20824.77
2013 04 09 15 00 20824.95
2013 04 09 15 01 20824.98
2013 04 09 15 02 20824.83
2013 04 09 15 03 20824.65
2013 04 09 15 04 20823.99
2013 04 09 15 05 20823.98
2013 04 09 15 06 20823.84
2013 04 09 15 07 20823.49
2013 04 09 15 08 20823.51
2013 04 09 15 09 20823.33
2013 04 09 15 10 20823.14
2013 04 09 15 11 20823.13
2013 04 09 15 12 20822.99
2013 04 09 15 13 20822.70
2013 04 09 15 14 20822.50
2013 04 09 15 15 20822.39
2013 04 09 15 16 20821.99
2013 04 09 15 17 20821.97
2013 04 09 15 18 20821.80
2013 04 09 15 19 20821.56
2013 04 09 15 20 20821.28
2013 04 09 15 21 20821.06
2013 04 09 15 22 20821.16
2013 04 09 15 23 20821.01
2013 04 09 15 24 20820.60
2013 04 09 15 25 20820.31
2013 04 09 15 26 20820.22
2013 04 09 15 27 20819.91
2013 04 09 15 28 20819.87
2013 04 09 15 29 20819.76
2013 04 09 15 30 20819.68
2013 04 09 15 31 20819.59
2013 04 09 15 32 20819.54
2013 04 09 15 33 20819.30
2013 04 09 15 34 20819.15
2013 04 09 15 35 20818.66
2013 04 09 15 36 20818.16
2013 04 09 15 37 20817.86
2013 04 09 15 38 20817.58
2013 04 09 15 39 20817.38
2013 04 09 15 40 20817.23
2013 04 09 15 41 20816.89
2013 04 09 15 42 20816.57
2013 04 09 15 43 20816.34
2013 04 09 15 44 20816.09
2013 04 09 15 45 20815.89
2013 04 09 15 46 20815.62
2013 04 09 15 47 20815.22
2013 04 09 15 48 20815.08
2013 04 09 15 49 20814.92
2013 04 09 15 50 20814.74
2013 04 09 15 51 20814.64
2013 04 09 15 52 20814.24
2013 04 09 15 53 20813.91
2013 04 09 15 54 20813.72
2013 04 09 15 55 20813.14
2013 04 09 15 56 20812.71
2013 04 09 15 57 20812.54
2013 04 09 15 58 20812.27
2013 04 09 15 59 20811.94
2013 04 09 16 00 20811.70
2013 04 09 16 01 20811.54
2013 04 09 16 02 20811.38
2013 04 09 16 03 20811.26
2013 04 09 16 04 20810.93
2013 04 09 16 05 20810.25
2013 04 09 16 06 20809.53
2013 04 09 16 07 20809.24
2013 04 09 16 08 20808.95
2013 04 09 16 09 20808.54
2013 04 09 16 10 20807.97
2013 04 09 16 11 20807.30
2013 04 09 16 12 20807.45
2013 04 09 16 13 20807.07
2013 04 09 16 14 20806.64
2013 04 09 16 15 20806.27
2013 04 09 16 16 20805.88
2013 04 09 16 17 20805.68
2013 04 09 16 18 20805.47
2013 04 09 16 19 20805.26
2013 04 09 16 20 20805.24
2013 04 09 16 21 20805.25
2013 04 09 16 22 20805.15
2013 04 09 16 23 20805.13
2013 04 09 16 24 20804.97
2013 04 09 16 25 20804.50
2013 04 09 16 26 20804.12
2013 04 09 16 27 20803.77
2013 04 09 16 28 20803.55
2013 04 09 16 29 20803.37
2013 04 09 16 30 20802.94
2013 04 09 16 31 20802.70
2013 04 09 16 32 20802.32
2013 04 09 16 33 20802.07
2013 04 09 16 34 20801.74
2013 04 09 16 35 20801.61
2013 04 09 16 36 20801.55
2013 04 09 16 37 20801.55
2013 04 09 16 38 20801.34
2013 04 09 16 39 20801.08
2013 04 09 16 40 20800.75
2013 04 09 16 41 20800.96
2013 04 09 16 42 20800.83
2013 04 09 16 43 20800.24
2013 04 09 16 44 20799.94
2013 04 09 16 45 20799.98
2013 04 09 16 46 20800.10
2013 04 09 16 47 20800.12
2013 04 09 16 48 20799.89
2013 04 09 16 49 20799.44
2013 04 09 16 50 20799.25
2013 04 09 16 51 20799.28
2013 04 09 16 52 20799.05
2013 04 09 16 53 20798.52
2013 04 09 16 54 20798.37
2013 04 09 16 55 20798.54
2013 04 09 16 56 20798.61
2013 04 09 16 57 20798.71
2013 04 09 16 58 20798.71
2013 04 09 16 59 20798.78
2013 04 09 17 00 20798.68
2013 04 09 17 01 20798.61
2013 04 09 17 02 20798.64
2013 04 09 17 03 20798.62
2013 04 09 17 04 20798.42
2013 04 09 17 05 20798.84
2013 04 09 17 06 20799.26
2013 04 09 17 07 20799.23
2013 04 09 17 08 20798.98
2013 04 09 17 09 20798.56
2013 04 09 17 10 20798.28
2013 04 09 17 11 20798.17
2013 04 09 17 12 20797.94
2013 04 09 17 13 20797.82
2013 04 09 17 14 20797.82
2013 04 09 17 15 20797.50
2013 04 09 17 16 20797.37
2013 04 09 17 17 20797.01
2013 04 09 17 18 20796.68
2013 04 09 17 19 20796.59
2013 04 09 17 20 20796.50
2013 04 09 17 21 20796.28
2013 04 09 17 22 20796.18
2013 04 09 17 23 20796.18
2013 04 09 17 24 20796.01
2013 04 09 17 25 20795.90
2013 04 09 17 26 20795.87
2013 04 09 17 27 20795.81
2013 04 09 17 28 20795.77
2013 04 09 17 29 20795.79
2013 04 09 17 30 20795.80
2013 04 09 17 31 20795.82
2013 04 09 17 32 20795.87
2013 04 09 17 33 20795.70
2013 04 09 17 34 20795.51
2013 04 09 17 35 20795.41
2013 04 09 17 36 20795.27
2013 04 09 17 37 20795.13
2013 04 09 17 38 20794.96
2013 04 09 17 39 20794.80
2013 04 09 17 40 20794.75
2013 04 09 17 41 20794.59
2013 04 09 17 42 20794.55
2013 04 09 17 43 20794.51
2013 04 09 17 44 20794.36
2013 04 09 17 45 20794.23
2013 04 09 17 46 20794.12
2013 04 09 17 47 20794.00
2013 04 09 17 48 20793.83
2013 04 09 17 49 20793.83
2013 04 09 17 50 20793.83
2013 04 09 17 51 20793.85
2013 04 09 17 52 20793.84
2013 04 09 17 53 20793.82
2013 04 09 17 54 20793.64
2013 04 09 17 55 20793.51
2013 04 09 17 56 20793.36
2013 04 09 17 57 20793.21
2013 04 09 17 58 20793.28
2013 04 09 17 59 20793.35
2013 04 09 18 00 20793.34
2013 04 09 18 01 20793.18
2013 04 09 18 02 20793.23
2013 04 09 18 03 20793.28
2013 04 09 18 04 20793.21
2013 04 09 18 05 20793.39
2013 04 09 18 06 20793.75
2013 04 09 18 07 20793.96
2013 04 09 18 08 20793.63
2013 04 09 18 09 20793.29
2013 04 09 18 10 20793.03
2013 04 09 18 11 20793.07
2013 04 09 18 12 20793.16
2013 04 09 18 13 20793.27
2013 04 09 18 14 20793.34
2013 04 09 18 15 20793.36
2013 04 09 18 16 20793.33
2013 04 09 18 17 20793.18
2013 04 09 18 18 20793.12
2013 04 09 18 19 20793.15
2013 04 09 18 20 20793.23
2013 04 09 18 21 20793.14
2013 04 09 18 22 20793.06
2013 04 09 18 23 20793.09
2013 04 09 18 24 20792.87
2013 04 09 18 25 20792.58
2013 04 09 18 26 20792.49
2013 04 09 18 27 20792.47
2013 04 09 18 28 20792.62
2013 04 09 18 29 20792.65
2013 04 09 18 30 20792.41
2013 04 09 18 31 20792.39
2013 04 09 18 32 20792.59
2013 04 09 18 33 20792.71
2013 04 09 18 34 20792.86
2013 04 09 18 35 20792.85
2013 04 09 18 36 20792.76
2013 04 09 18 37 20792.67
2013 04 09 18 38 20792.53
2013 04 09 18 39 20792.43
2013 04 09 18 40 20792.52
2013 04 09 18 41 20792.70
2013 04 09 18 42 20792.71
2013 04 09 18 43 20792.78
2013 04 09 18 44 20793.10
2013 04 09 18 45 20793.24
2013 04 09 18 46 20793.37
2013 04 09 18 47 20793.54
2013 04 09 18 48 20793.90
2013 04 09 18 49 20793.93
2013 04 09 18 50 20794.00
2013 04 09 18 51 20794.14
2013 04 09 18 52 20794.22
2013 04 09 18 53 20794.43
2013 04 09 18 54 20794.73
2013 04 09 18 55 20794.91
2013 04 09 18 56 20794.97
2013 04 09 18 57 20795.15
2013 04 09 18 58 20795.09
2013 04 09 18 59 20794.89
2013 04 09 19 00 20794.80
2013 04 09 19 01 20794.84
2013 04 09 19 02 20794.92
2013 04 09 19 03 20795.00
2013 04 09 19 04 20794.66
2013 04 09 19 05 20794.21
2013 04 09 19 06 20793.92
2013 04 09 19 07 20793.64
